voltage_v,current_a,temperature_c,ambient_temp_c,internal_resistance,cycle_count,battery_age_days,charge_rate_c,discharge_rate_c,time_since_charge_h,humidity_pct,battery_capacity_ah,soc_percent
3.465,-15.133,53.73,41.27,0.05228,98,66,0.5,1.5,3.674,33.4,60,21.76
3.2352,-9.541,38.95,34.79,0.0827,587,485,1.0,1.0,3.754,38.7,75,11.97
3.7248,-2.11,35.15,31.17,0.05767,281,213,0.5,2.0,7.543,52.4,75,40.62
3.6696,-5.486,40.28,33.98,0.07012,402,349,0.2,0.5,0.528,52.5,75,36.3
3.4878,15.417,30.71,28.11,0.10699,1132,903,1.5,0.5,3.06,46.3,75,33.52
3.3533,-38.852,35.66,38.29,0.08957,699,572,0.2,0.5,3.41,68.3,50,9.38
3.5207,-2.676,40.65,32.54,0.05563,198,173,0.2,3.0,2.028,69.2,60,29.52
3.3494,-5.442,17.84,14.68,0.10976,1326,1048,0.2,2.0,3.004,86.9,60,16.11
3.2655,-0.128,38.52,30.37,0.06868,326,219,0.5,1.0,2.78,50.9,100,19.01
3.4215,-8.164,36.99,34.27,0.05068,153,129,0.5,1.0,5.691,50.2,100,25.95
3.7228,15.358,31.05,25.69,0.07494,551,442,1.0,3.0,0.631,62.8,60,44.33
3.7781,-3.866,36.57,29.01,0.06901,404,334,0.2,0.5,0.12,40.7,50,44.1
3.3568,1.994,31.31,23.1,0.07613,461,364,1.0,1.0,10.723,88.0,100,26.86
4.1369,13.384,22.68,16.98,0.04884,131,96,0.2,1.5,1.505,54.6,50,60.16
3.3144,0.78,21.15,15.6,0.08802,790,672,0.5,1.5,6.276,58.8,60,21.26
3.8546,-19.038,22.56,15.7,0.09378,873,668,1.5,1.0,1.541,62.0,60,42.34
3.0978,-6.399,39.74,33.35,0.04984,83,81,0.5,3.0,0.016,57.8,50,8.39
3.7978,-1.862,9.2,8.08,0.11931,1422,1126,2.0,0.5,0.971,55.9,60,39.17
3.5519,-24.698,23.85,22.67,0.0921,753,595,1.0,1.0,0.446,95.3,75,28.57
3.6829,-10.677,20.55,21.87,0.07881,627,495,1.0,1.5,6.921,61.3,75,36.28
3.2209,-1.024,33.04,25.74,0.10478,1132,889,1.0,0.5,0.749,67.2,75,15.59
3.5203,30.183,16.96,13.15,0.06543,220,187,0.5,2.0,20.258,52.6,60,35.9
3.9195,5.567,38.69,31.23,0.07651,552,469,0.2,1.0,3.794,69.2,60,51.67
3.9205,2.366,24.03,17.81,0.12624,1391,1122,0.2,0.5,1.56,60.5,50,50.34
3.2851,25.359,39.05,37.06,0.10031,1170,938,1.0,1.0,2.811,63.7,75,21.87
3.4231,8.818,27.67,23.03,0.05418,111,69,1.0,2.0,13.05,67.2,60,29.91
3.0046,10.933,30.87,27.24,0.08458,614,501,2.0,3.0,4.044,73.2,75,8.67
3.108,-6.103,31.2,28.03,0.09255,923,781,1.5,0.5,5.604,70.5,100,8.75
3.1521,-18.982,37.7,29.95,0.07253,474,371,1.5,2.0,2.723,59.7,50,5.16
3.3524,3.925,40.83,28.3,0.09807,835,660,0.5,0.2,3.044,60.1,75,19.46
3.9108,27.333,32.93,24.58,0.05963,270,204,0.5,0.2,16.52,43.3,50,55.59
3.6123,22.695,35.66,30.74,0.07341,420,326,0.2,1.0,3.71,57.4,75,42.18
3.9511,9.868,40.51,31.73,0.08903,706,509,1.0,1.0,3.123,61.6,50,51.38
3.9059,-10.299,32.02,21.88,0.11988,1390,1120,0.2,1.0,8.268,73.8,60,44.81
3.7046,-23.26,32.23,31.41,0.11535,1303,1025,0.5,0.5,2.386,24.5,60,30.06
3.5998,-12.334,46.21,37.53,0.11018,1306,1012,1.0,1.0,2.567,64.6,75,26.96
4.1176,3.266,40.96,33.65,0.05561,39,46,0.5,0.2,4.954,48.4,60,60.06
3.6831,-7.065,44.02,35.46,0.05313,188,128,1.0,1.0,0.697,71.6,60,35.45
3.5794,15.031,36.82,29.38,0.11131,1187,942,1.0,0.5,0.558,79.9,50,32.35
4.0429,-22.338,24.83,20.51,0.09706,993,823,0.2,0.5,3.853,59.3,60,57.48
3.0857,-1.931,32.62,21.52,0.07478,535,399,2.0,1.0,0.811,81.5,75,11.49
3.7872,-11.5,36.58,30.56,0.10034,1027,790,1.0,1.0,2.287,73.0,100,41.31
3.1356,14.869,39.24,35.54,0.06695,289,236,0.2,1.5,6.528,62.1,50,12.83
3.9838,8.139,56.52,50.0,0.07941,432,368,0.5,1.0,1.484,36.0,50,49.69
3.9512,-12.465,43.77,35.85,0.07406,470,344,2.0,0.5,5.424,65.8,60,44.0
3.6043,12.813,23.92,18.64,0.1066,1204,971,1.5,0.5,1.589,47.6,75,36.88
3.7933,-24.341,28.04,21.86,0.10635,1271,1028,0.2,1.0,0.162,17.1,50,38.27
3.9271,-26.797,51.49,46.23,0.08715,627,460,1.5,0.5,0.384,43.5,60,39.31
3.58,-13.278,29.3,26.28,0.06478,278,238,1.0,0.5,2.276,80.2,75,33.56
4.0871,-29.744,30.91,28.38,0.09264,876,718,0.2,1.0,1.53,61.9,50,50.93
3.5244,-1.688,21.11,20.32,0.07929,580,457,1.0,1.0,2.532,78.4,60,31.05
4.0704,-1.212,50.07,40.52,0.09693,862,714,0.5,0.5,2.962,83.6,50,58.57
3.6993,-6.083,36.33,32.0,0.0606,253,225,0.5,0.5,11.437,64.2,50,37.13
3.5115,8.084,16.52,21.8,0.05567,180,146,0.5,1.5,2.556,51.3,60,33.63
3.0049,-10.851,26.24,20.05,0.07745,680,534,1.0,0.5,7.793,44.2,75,1.25
3.3547,-19.465,36.59,30.46,0.0858,824,639,1.0,1.0,7.607,59.1,100,15.36
4.0415,-11.958,27.75,28.35,0.08323,699,558,1.0,1.0,8.737,46.6,60,50.68
3.5145,-18.306,37.16,34.66,0.08362,565,463,0.5,0.5,3.088,43.0,60,22.25
3.5058,-9.176,34.75,32.38,0.11491,1349,1072,1.0,2.0,1.348,50.3,75,24.63
3.5873,8.94,28.66,25.88,0.1203,1380,1060,0.2,0.5,6.172,56.0,100,35.61
3.3436,-26.346,32.29,23.65,0.08957,679,568,2.0,1.0,1.558,56.4,50,10.9
3.5899,-5.095,31.27,26.72,0.07141,390,315,0.5,0.5,9.045,58.7,50,31.76
3.4509,14.364,27.31,23.59,0.11527,1108,878,0.2,1.0,0.443,66.4,75,28.58
4.0913,16.076,35.33,26.96,0.11734,1340,1089,1.0,0.5,4.535,57.3,50,60.4
3.6768,-10.23,34.62,28.13,0.05977,211,199,1.0,1.5,2.626,71.3,60,35.96
4.001,33.198,20.59,20.82,0.06724,383,250,0.2,0.2,3.737,70.7,75,65.68
3.8242,-15.774,36.2,33.05,0.07701,341,281,0.2,0.5,0.472,75.0,60,41.18
3.2551,-3.427,31.0,25.04,0.09825,843,645,2.0,1.0,14.202,58.2,75,15.15
4.0412,-17.554,23.46,21.26,0.09575,1061,858,0.5,1.0,5.013,41.4,75,51.65
3.1047,6.496,36.28,25.19,0.0815,419,337,0.5,0.2,1.342,56.4,60,12.24
3.5384,42.018,35.28,29.94,0.08999,750,612,1.0,0.5,8.811,45.5,50,40.87
3.287,27.656,31.4,28.66,0.11025,1192,943,0.2,0.2,2.412,72.0,50,26.64
3.6451,12.696,33.01,31.38,0.12089,1366,1055,0.2,1.5,0.823,37.8,100,38.84
3.3601,-9.112,42.97,35.19,0.06046,305,234,0.2,3.0,2.253,65.1,75,20.13
3.8674,-2.519,41.5,38.44,0.08603,701,568,1.5,0.5,1.539,63.0,60,48.27
4.1243,16.741,36.42,30.28,0.09186,868,714,0.5,1.0,4.93,71.0,50,60.78
3.8509,11.243,20.99,19.44,0.075,536,405,1.0,1.0,0.086,64.1,60,51.7
3.4264,1.244,31.06,25.85,0.11154,1135,928,0.5,0.5,8.487,59.3,75,22.6
3.7201,2.129,23.06,19.97,0.12038,1434,1134,1.0,1.0,2.265,43.6,60,38.44
4.0662,15.836,45.63,41.57,0.06075,205,171,1.0,1.0,0.479,85.6,75,60.24
3.324,19.551,46.51,43.9,0.11204,1208,956,0.5,1.0,5.842,59.2,75,22.11
3.1418,-22.511,41.28,33.2,0.12497,1405,1127,0.5,0.2,17.794,54.7,100,0.23
3.1569,3.405,38.39,34.87,0.08109,495,413,1.0,0.2,9.321,61.7,100,10.39
3.5938,8.673,34.58,30.01,0.12017,1402,1097,1.5,3.0,0.72,76.9,75,31.22
3.8786,-7.982,35.64,30.93,0.10161,1070,842,0.5,2.0,0.976,56.2,75,45.23
3.7887,19.185,25.06,15.22,0.08467,503,406,1.0,0.2,17.59,77.3,50,49.07
3.5447,-4.328,35.08,27.41,0.08935,1045,884,1.5,1.0,0.906,63.1,100,26.71
3.8752,19.602,28.32,20.95,0.06494,212,152,0.2,0.2,1.436,71.0,50,54.05
3.7608,-5.525,30.52,30.25,0.06473,309,288,2.0,1.5,3.9,63.9,75,41.55
3.7539,3.891,30.55,27.52,0.08585,660,568,1.0,0.2,1.378,70.1,75,45.58
3.2429,3.559,52.14,43.57,0.0878,752,599,0.5,1.0,1.921,73.2,60,11.77
3.3751,24.939,36.82,35.33,0.06996,271,210,0.5,1.0,5.408,66.5,50,28.58
3.4133,11.115,35.53,30.28,0.09895,937,735,0.5,0.2,3.599,83.9,60,23.19
3.9698,-6.865,27.67,25.86,0.10415,1225,978,0.5,1.0,6.646,58.3,50,50.99
3.9301,-4.084,43.51,41.41,0.04422,31,0,1.0,2.0,5.975,77.8,60,47.74
3.3032,-4.143,37.8,27.76,0.07102,442,352,0.2,0.2,6.423,50.7,50,19.47
3.0662,0.277,37.81,30.65,0.06109,161,158,0.2,1.0,0.783,66.1,50,8.4
3.9213,-14.168,36.29,28.34,0.09484,766,600,2.0,0.5,1.188,47.6,60,44.15
3.4918,-1.22,32.12,24.77,0.0593,253,197,0.5,0.5,0.806,47.8,50,31.04
3.2638,20.521,32.87,28.29,0.06494,520,381,1.5,1.0,0.523,79.7,60,24.55
3.1404,19.855,15.23,12.3,0.10096,976,788,1.0,2.0,7.596,91.3,100,18.51
3.0154,-23.473,19.41,15.62,0.05066,9,12,0.5,0.5,0.015,57.6,50,3.03
3.5133,-25.848,35.22,30.8,0.08697,725,581,1.0,3.0,3.95,44.9,50,23.55
3.4077,-8.897,50.87,40.55,0.06969,504,398,0.2,0.2,8.251,59.8,100,22.33
3.8358,-26.687,31.78,30.79,0.09516,784,621,1.0,2.0,0.733,48.4,60,32.64
4.172,-18.951,25.58,22.24,0.06767,435,358,1.5,0.2,10.732,79.5,60,59.48
3.2481,5.268,18.72,16.46,0.10824,1134,906,0.5,0.5,12.631,69.0,60,16.55
3.2916,-0.568,42.45,34.28,0.05898,152,127,0.5,3.0,3.478,68.7,60,19.08
3.4048,-25.814,34.02,23.46,0.09855,916,737,0.2,0.5,4.4,58.3,75,16.2
3.5591,17.55,39.07,33.15,0.08968,868,716,1.5,0.2,0.826,49.2,60,33.34
3.8372,-6.329,37.29,31.12,0.10163,1125,913,1.5,2.0,16.576,75.8,50,39.17
3.4224,-7.774,37.1,31.83,0.09187,752,605,0.5,2.0,5.38,58.4,60,21.5
3.125,15.248,34.58,28.27,0.11346,1214,1001,0.5,1.5,2.904,44.5,60,11.98
3.8764,6.163,38.39,31.07,0.07978,562,458,0.5,2.0,2.78,83.3,60,48.75
3.9536,-0.636,33.32,27.04,0.11083,1104,909,0.5,0.5,3.849,97.1,60,50.87
3.2972,-7.419,29.41,22.92,0.07611,488,402,0.5,1.0,0.824,62.4,100,17.53
3.1641,8.544,27.62,20.29,0.09285,894,678,0.2,1.5,3.635,65.3,75,16.3
3.6334,-6.492,8.59,8.92,0.10814,1111,914,0.2,3.0,0.29,87.2,50,33.62
3.25,-3.426,31.56,26.55,0.1131,1217,976,1.0,2.0,3.713,55.5,60,10.32
3.449,-17.647,46.07,40.16,0.05753,103,81,0.5,0.2,3.42,76.9,75,21.71
3.9328,17.138,40.09,33.84,0.10153,1119,900,0.5,0.5,1.77,51.4,60,53.8
3.2635,23.289,34.31,29.82,0.1174,1446,1149,0.5,1.0,0.378,67.2,100,22.53
3.9675,3.178,27.61,22.13,0.11545,1221,981,0.5,2.0,3.195,45.5,75,50.12
3.8088,-7.292,38.82,35.98,0.10046,1024,807,0.2,0.5,2.301,56.2,50,41.27
3.2637,14.032,26.72,27.05,0.09058,1006,830,0.5,0.2,1.498,35.1,60,16.78
3.6317,8.83,48.55,40.6,0.06344,406,322,0.5,0.5,2.235,67.4,100,38.83
3.7369,-6.657,21.75,20.15,0.11346,1401,1113,1.5,1.0,0.251,66.0,60,40.43
3.2403,17.267,26.52,22.0,0.06364,166,114,0.5,0.2,0.356,44.7,60,23.27
3.1739,-6.367,23.97,21.22,0.07516,508,411,0.2,0.2,0.623,92.9,75,15.37
3.6374,-19.292,25.9,16.14,0.06578,312,253,1.0,1.0,3.225,61.1,50,33.79
3.8326,-0.987,25.26,20.5,0.12028,1441,1160,0.5,1.0,1.331,57.9,50,42.1
3.5581,16.265,32.89,28.83,0.08281,762,589,1.5,1.5,1.072,45.3,60,34.6
3.084,1.542,29.55,22.3,0.0878,680,511,2.0,1.0,3.982,71.7,75,8.77
4.1103,-17.59,8.62,-2.85,0.07706,476,393,1.5,1.0,3.634,46.5,60,53.92
3.834,-6.047,42.81,36.59,0.05008,72,87,0.5,0.2,1.651,71.5,60,47.31
3.7454,17.945,18.39,14.53,0.11521,1164,910,0.5,0.5,11.07,46.9,60,45.48
3.7724,4.107,39.8,32.71,0.08277,581,496,1.0,1.0,2.031,66.5,75,45.2
3.4783,-0.283,28.53,28.25,0.05878,261,214,0.5,1.0,0.841,57.1,75,33.88
4.1813,-1.956,50.08,44.94,0.11671,1363,1090,0.5,0.5,8.784,71.8,50,56.43
3.1592,16.198,46.96,35.98,0.11471,1331,1056,0.5,0.5,4.844,40.5,100,7.06
3.887,15.22,29.44,23.96,0.06376,244,167,1.0,0.2,5.528,66.9,50,53.18
3.5051,-21.018,27.71,22.38,0.11086,1360,1107,1.5,1.5,7.561,45.3,60,20.17
4.0573,14.099,45.08,40.02,0.07447,560,432,1.0,2.0,6.362,50.3,75,60.0
3.8607,7.746,20.01,16.19,0.10892,1099,863,1.0,0.5,7.53,68.7,60,46.64
3.6747,23.895,35.47,29.53,0.05077,174,159,1.0,1.5,1.033,60.7,60,45.76
4.1252,-1.037,34.28,26.95,0.05441,108,48,1.0,0.2,3.826,65.6,100,63.31
4.0949,17.028,29.26,25.25,0.05297,182,115,1.5,2.0,4.504,71.3,75,64.38
3.0628,7.034,28.36,30.83,0.06412,191,152,0.2,2.0,1.385,62.5,60,9.76
3.2311,-16.708,35.91,29.52,0.05492,64,57,2.0,0.5,20.656,57.9,100,10.84
3.8113,15.309,43.06,31.66,0.09076,962,779,0.5,1.5,6.586,45.0,100,47.38
4.1062,12.141,32.98,29.11,0.11964,1497,1191,0.5,1.0,9.843,92.9,60,60.75
3.5164,-9.749,31.93,31.34,0.10622,1123,949,1.0,1.0,0.66,68.2,60,27.16
3.046,4.343,35.78,28.75,0.08161,863,685,0.5,1.0,0.154,60.0,60,11.72
3.772,31.616,32.96,22.72,0.10205,1151,916,0.5,0.2,0.116,55.2,60,50.12
3.2336,-7.246,34.62,28.03,0.11963,1475,1164,2.0,1.5,8.061,63.1,50,9.86
3.6628,10.893,32.46,22.28,0.07482,368,296,0.2,0.2,3.162,59.9,75,43.64
3.4616,-16.423,29.14,21.76,0.08962,850,692,2.0,0.5,1.471,67.9,60,20.41
3.6696,-8.555,32.43,25.31,0.0554,42,57,1.0,3.0,6.551,51.4,60,35.79
4.1189,12.158,30.49,27.04,0.11974,1442,1123,2.0,1.0,4.132,85.2,60,61.4
3.583,3.85,34.14,28.28,0.07807,487,384,1.5,1.5,3.861,70.3,75,33.43
3.0414,-3.019,40.24,35.33,0.04609,77,70,1.0,0.5,6.39,32.9,75,9.18
3.6971,25.537,28.82,24.01,0.08763,825,671,1.0,1.5,2.533,64.3,100,45.69
3.3909,-13.827,33.81,29.57,0.1141,1293,1034,2.0,1.0,0.706,72.1,60,19.74
3.9338,-2.19,34.62,28.94,0.08454,673,549,1.0,1.0,9.986,40.2,100,50.42
3.5639,7.377,24.24,23.13,0.08662,700,543,0.2,3.0,8.018,76.5,60,37.95
3.8896,-13.073,36.03,28.59,0.08886,758,637,2.0,2.0,1.143,69.5,100,47.81
4.0906,7.638,38.39,36.02,0.08888,727,601,0.5,0.5,1.595,40.4,75,61.18
3.4347,16.12,33.74,29.49,0.11684,1338,1043,0.2,2.0,6.862,57.4,75,26.19
4.1873,-1.719,35.8,29.81,0.09707,924,717,1.0,0.2,14.336,42.9,60,58.43
3.1798,-10.279,24.58,22.36,0.08998,901,699,0.5,0.2,5.974,72.6,60,10.46
3.7727,-4.687,42.85,43.75,0.08631,888,723,0.5,1.0,0.215,44.7,75,41.26
3.0417,-40.176,26.66,22.81,0.09401,992,767,1.0,1.5,2.099,46.0,60,0.0
3.2557,15.092,15.36,14.66,0.10111,1191,946,0.2,0.5,5.986,61.2,50,14.39
3.7605,3.969,42.02,34.88,0.06802,338,279,1.0,0.2,2.509,91.1,60,42.03
3.0554,-2.646,28.62,27.08,0.0643,192,152,1.0,1.5,4.507,78.3,50,8.43
3.1221,-25.002,35.03,25.58,0.11906,1476,1185,0.5,3.0,0.148,45.2,50,0.0
3.3492,16.636,28.62,23.64,0.06914,282,204,1.5,1.0,0.951,41.6,100,30.17
3.6908,-6.564,48.15,42.97,0.12021,1359,1099,1.5,3.0,5.693,51.1,60,30.58
3.0192,8.479,29.89,30.84,0.06668,389,298,1.0,1.5,0.856,39.0,75,10.55
3.5788,-0.171,37.83,32.4,0.0982,999,792,1.0,0.5,14.19,71.8,60,28.52
3.7509,-24.223,34.06,29.3,0.08178,524,423,1.5,0.2,1.827,69.9,75,36.84
3.483,19.028,31.26,30.16,0.10153,1263,1012,0.5,1.5,0.864,73.7,100,33.1
3.0812,16.179,44.45,39.19,0.08846,658,526,1.0,1.0,0.864,60.7,75,12.02
3.733,11.461,29.8,25.99,0.09023,715,556,1.0,1.5,0.77,61.8,50,45.29
3.727,4.723,20.69,16.34,0.09155,890,706,0.5,1.5,1.707,44.0,75,39.62
3.6073,-17.962,40.02,34.94,0.12359,1481,1184,2.0,1.0,3.485,64.1,100,27.35
3.8318,13.034,35.56,31.97,0.11373,1112,862,0.2,2.0,8.587,79.0,60,45.89
3.2494,33.075,34.6,28.86,0.09935,1118,885,0.5,1.5,10.843,53.5,50,26.98
3.8142,1.742,36.51,31.77,0.07164,451,368,1.5,0.2,3.664,66.1,60,46.95
3.1937,2.035,31.45,25.03,0.07459,427,316,1.5,1.5,4.008,61.0,50,14.85
3.4712,-16.528,31.58,28.17,0.10975,1174,962,1.0,1.0,2.944,52.0,50,19.02
3.0811,-31.056,28.75,26.95,0.12021,1399,1144,1.0,0.2,1.642,67.7,75,0.0
3.983,-5.387,26.14,23.27,0.11133,1045,811,1.0,1.0,3.054,87.3,60,56.03
3.6459,22.225,46.84,37.51,0.08856,882,732,0.5,1.0,0.724,80.6,100,37.55
4.1653,20.156,24.57,16.7,0.06028,312,246,0.5,1.0,1.559,47.4,60,69.35
4.1308,-0.981,55.53,46.89,0.07938,839,679,1.0,1.0,0.89,61.8,100,60.64
4.1983,6.452,43.87,35.02,0.07051,518,404,0.2,1.0,7.326,71.0,50,67.51
3.1215,-18.275,17.38,13.78,0.10812,1229,1001,1.5,1.0,0.712,61.2,50,3.22
3.7279,1.668,32.09,26.21,0.0703,374,307,0.5,1.0,5.496,40.7,75,43.32
3.4891,-7.866,31.88,26.65,0.0773,450,343,1.5,1.5,0.275,48.7,75,30.43
3.6392,0.82,38.11,31.14,0.09588,1014,787,0.5,1.5,4.312,69.4,75,35.78
3.3705,-4.12,24.22,20.08,0.07899,594,445,0.5,1.0,5.803,88.9,60,23.02
3.0577,-4.388,33.54,28.26,0.11708,1202,965,0.5,0.2,0.424,50.3,50,6.48
3.8493,14.946,32.25,27.03,0.11071,1233,997,1.0,0.5,5.914,45.7,50,49.55
4.159,29.459,28.7,22.1,0.07754,499,412,1.0,0.2,3.527,76.9,75,71.71
3.6389,-2.542,27.95,20.99,0.07875,463,368,1.5,1.0,4.635,63.5,100,41.56
3.3955,21.279,40.63,35.35,0.1027,1147,894,0.5,3.0,5.139,54.2,100,27.46
4.1259,-18.623,19.8,14.43,0.04993,112,75,1.0,1.5,0.713,57.1,60,59.07
3.4376,-1.384,37.5,31.82,0.10986,1035,851,1.0,1.0,6.396,57.9,75,22.97
4.0974,-19.443,44.32,34.38,0.11035,1149,909,0.5,1.5,6.09,71.3,60,45.29
4.0268,-4.685,26.06,26.25,0.05987,330,266,1.5,1.5,4.163,63.4,100,58.41
3.6345,10.735,30.51,28.42,0.11002,1306,1023,0.5,1.0,2.811,37.0,60,36.74
3.8122,16.78,44.33,37.31,0.05595,139,117,1.0,2.0,7.586,58.1,100,47.16
3.8404,-11.678,28.17,22.36,0.12817,1424,1130,1.0,0.5,8.504,87.5,75,39.44
3.7693,6.871,28.98,23.19,0.09996,901,741,0.5,1.0,1.631,76.6,50,45.66
3.1929,18.45,31.04,24.04,0.11134,1120,911,0.2,0.2,3.045,78.8,50,13.56
3.8313,16.316,42.96,37.32,0.07362,516,402,1.0,0.2,2.39,47.5,100,50.02
3.0039,3.884,41.66,38.34,0.07836,568,451,0.5,2.0,2.215,65.4,60,5.87
3.852,-8.838,23.72,16.83,0.08826,845,664,0.5,1.0,7.038,74.2,60,41.97
3.6658,-10.333,41.11,36.05,0.10252,1092,845,0.5,1.5,4.357,61.1,75,32.44
3.3117,-12.64,38.21,34.55,0.05024,117,76,1.0,2.0,2.569,77.7,50,18.11
3.9645,-0.474,47.5,40.43,0.08999,887,713,1.0,2.0,6.214,47.2,60,50.14
3.4863,-12.347,38.03,31.08,0.10047,1082,872,0.5,0.2,11.466,63.2,60,22.15
3.5829,10.171,33.29,27.65,0.10207,1056,847,0.2,1.5,2.095,51.1,50,34.72
3.0332,3.425,47.31,37.16,0.11915,1341,1066,1.0,1.0,0.582,82.2,75,1.68
3.4816,2.745,42.57,33.59,0.06078,49,57,1.0,1.0,10.093,59.2,100,30.58
3.2008,-27.607,53.96,45.96,0.04907,18,15,1.5,0.2,12.62,56.8,100,7.92
3.3314,0.417,48.37,35.67,0.08919,725,594,0.5,1.5,2.104,43.0,60,15.26
3.3026,-6.887,33.79,29.23,0.0589,196,121,1.5,0.5,4.181,72.4,50,19.29
3.0552,32.496,22.21,18.61,0.12846,1473,1099,0.5,0.5,0.379,66.6,60,18.29
3.5526,-19.199,30.93,23.35,0.07162,558,452,0.5,1.5,0.19,59.7,60,27.08
3.6271,-3.081,20.75,16.51,0.06987,451,332,1.0,0.5,0.397,69.0,100,38.28
3.6853,5.746,31.32,26.28,0.06771,288,226,2.0,1.0,5.957,76.1,60,39.16
3.5547,-14.591,37.45,35.41,0.11111,1164,925,0.5,0.5,2.458,63.0,60,28.17
4.0434,28.924,34.79,27.97,0.10835,1107,917,1.5,1.5,4.261,66.7,100,63.51
3.0452,29.232,36.76,36.17,0.07655,390,319,0.2,3.0,3.235,68.1,60,13.35
3.7366,-12.876,35.41,30.7,0.05203,214,174,0.5,1.5,0.862,33.6,100,42.52
4.0394,-8.877,29.73,24.78,0.05443,214,187,0.5,0.5,6.735,67.1,60,57.22
3.0492,32.202,32.39,28.7,0.12411,1426,1148,1.0,0.5,0.964,35.4,75,10.02
3.5956,20.929,31.51,31.78,0.06042,127,92,0.2,1.0,0.805,60.1,75,42.76
3.7068,-5.54,28.82,29.11,0.09123,759,628,0.2,2.0,3.847,68.5,100,40.4
3.2291,6.472,31.97,29.21,0.08369,403,300,0.2,1.0,8.138,32.6,60,17.11
3.303,-20.801,28.46,21.85,0.09802,1052,848,1.0,0.2,8.044,60.8,100,14.19
3.9427,32.951,30.4,24.54,0.0687,337,238,0.2,0.2,2.308,54.7,75,62.88
3.6809,1.093,51.02,46.07,0.09115,830,668,0.5,0.5,4.627,56.3,50,31.23
3.3789,8.784,40.17,37.83,0.08876,713,574,0.2,1.0,6.98,71.7,75,22.57
3.9177,-14.026,22.23,16.21,0.06988,360,321,0.5,0.5,0.975,88.5,75,49.54
3.8961,-17.041,8.67,9.06,0.07581,568,423,1.0,1.0,2.01,71.0,50,42.37
3.4145,6.766,26.42,28.61,0.12269,1415,1119,0.5,3.0,4.014,60.4,50,23.84
3.5864,28.744,39.42,35.15,0.06127,217,190,1.0,0.2,7.317,39.8,50,38.94
3.7974,-8.107,27.2,23.84,0.06069,201,167,0.5,1.5,1.638,80.5,60,46.78
3.4119,-14.687,44.21,36.17,0.05647,16,16,1.0,1.0,3.884,57.6,75,21.97
3.7548,4.577,33.95,28.48,0.07845,321,237,1.0,1.0,0.241,34.7,60,47.7
3.3013,24.558,36.65,26.7,0.06628,517,401,0.5,3.0,10.783,42.7,50,23.19
3.3504,-9.579,37.4,34.05,0.12384,1348,1103,0.2,1.0,9.053,41.0,60,17.09
3.3728,-3.748,30.21,23.74,0.12496,1435,1146,0.2,0.2,10.212,43.3,75,19.81
4.1233,12.557,29.95,25.71,0.11334,1341,1080,0.5,1.5,13.803,75.2,50,61.82
4.0004,14.166,42.51,33.36,0.08219,680,541,0.5,0.5,7.475,63.0,60,54.39
3.6782,-4.267,32.14,27.75,0.10966,1105,860,0.5,2.0,0.948,68.1,75,36.7
3.6766,16.45,50.83,43.27,0.1251,1497,1216,1.0,0.2,3.482,18.0,75,33.73
3.0674,7.932,35.32,33.55,0.12431,1491,1202,0.2,0.5,0.793,71.5,60,3.32
3.7794,0.243,36.78,33.03,0.06777,424,385,0.5,3.0,0.083,69.4,100,47.04
3.3937,13.537,32.35,27.6,0.10755,1227,961,0.5,2.0,0.619,33.1,100,25.47
3.7348,11.469,43.79,35.0,0.09607,1018,830,2.0,0.5,7.375,41.3,75,42.3
4.0083,-15.705,23.83,25.42,0.06675,386,282,0.2,1.5,5.446,77.1,50,51.79
3.0546,22.253,34.26,30.26,0.08821,777,624,0.2,0.2,5.706,51.1,60,12.74
3.7285,5.181,24.57,20.67,0.05662,97,97,1.0,0.5,2.083,75.1,50,46.21
3.677,20.634,35.08,36.32,0.11428,1368,1052,0.2,0.5,0.109,60.2,50,35.06
3.2481,0.777,33.93,30.32,0.06413,207,161,1.5,0.2,1.53,52.3,100,19.26
3.7757,3.715,44.24,43.86,0.07471,585,456,1.5,1.0,2.429,57.9,50,39.71
3.6658,5.983,45.15,47.14,0.06209,165,117,0.5,0.5,1.773,30.1,60,32.44
3.9208,8.203,38.32,34.11,0.04672,21,24,1.5,1.0,2.783,65.7,60,52.11
3.1327,22.923,32.66,28.55,0.06774,153,144,1.0,1.0,3.79,42.0,75,15.08
3.5323,6.997,24.7,20.43,0.12634,1462,1166,0.2,1.0,0.503,32.6,60,30.86
4.1975,-0.42,41.0,35.24,0.12011,1318,1058,1.5,0.5,9.538,37.8,60,57.4
3.8271,15.143,32.04,29.68,0.06004,218,176,1.5,0.2,3.284,46.4,60,51.65
3.8212,6.456,42.68,32.3,0.08644,668,534,0.5,1.5,7.755,68.8,60,44.32
3.3814,44.333,46.74,41.84,0.05519,229,161,1.0,0.5,2.573,48.0,50,34.54
3.1127,4.371,30.26,21.4,0.04607,19,37,1.5,0.5,5.257,71.3,75,15.34
4.1394,18.565,20.57,20.61,0.07606,552,447,1.0,1.0,9.02,73.3,75,67.6
3.1266,13.231,28.61,26.11,0.10504,949,767,0.2,1.0,3.676,74.5,100,15.14
4.1912,-30.748,41.63,34.57,0.06238,147,101,0.2,0.5,2.102,87.6,75,56.62
3.1509,-11.052,36.76,32.44,0.09537,1131,895,2.0,1.5,3.43,67.1,75,6.12
3.2051,-6.591,22.61,20.83,0.06517,402,318,1.0,1.5,0.73,68.7,50,13.07
